,step,n_step,ae_model_type,codebook_size,env_name,filter_size,final_latent_dim,latent_dim,trans_hidden,experiment_key,random_state_distrib_kl_div,random_uniform_distrib_kl_div,goal_state_distrib_kl_div,goal_delayed_state_distrib_kl_div,goal_uniform_distrib_kl_div,explore_right_state_distrib_kl_div,explore_right_delayed_state_distrib_kl_div,explore_right_uniform_distrib_kl_div,e2e_loss
7163,2,2,fta_ae,None,minigrid-crossing-stochastic,8,1024,64,32,a6aa575f4fa4401baf0703d5cd1a5aa2,,,,,,0.16446158289909363,14.875706672668457,3.252357006072998,False
7164,3,3,fta_ae,None,minigrid-crossing-stochastic,8,1024,64,32,a6aa575f4fa4401baf0703d5cd1a5aa2,,,,,,0.28102779388427734,12.45455551147461,2.838869571685791,False
7165,4,4,fta_ae,None,minigrid-crossing-stochastic,8,1024,64,32,a6aa575f4fa4401baf0703d5cd1a5aa2,,,,,,0.33959686756134033,8.472773551940918,2.556366205215454,False
7166,5,5,fta_ae,None,minigrid-crossing-stochastic,8,1024,64,32,a6aa575f4fa4401baf0703d5cd1a5aa2,,,,,,0.3269695043563843,7.351248264312744,2.272615432739258,False
7167,6,6,fta_ae,None,minigrid-crossing-stochastic,8,1024,64,32,a6aa575f4fa4401baf0703d5cd1a5aa2,,,,,,0.3896917700767517,6.850794315338135,2.03851318359375,False
7168,7,7,fta_ae,None,minigrid-crossing-stochastic,8,1024,64,32,a6aa575f4fa4401baf0703d5cd1a5aa2,,,,,,0.3367058038711548,6.347210884094238,1.8772066831588745,False
7169,8,8,fta_ae,None,minigrid-crossing-stochastic,8,1024,64,32,a6aa575f4fa4401baf0703d5cd1a5aa2,,,,,,0.3570082187652588,5.670026779174805,1.6660131216049194,False
7170,9,9,fta_ae,None,minigrid-crossing-stochastic,8,1024,64,32,a6aa575f4fa4401baf0703d5cd1a5aa2,,,,,,0.4139010012149811,4.238461017608643,1.6311497688293457,False
7171,10,10,fta_ae,None,minigrid-crossing-stochastic,8,1024,64,32,a6aa575f4fa4401baf0703d5cd1a5aa2,,,,,,0.4254721701145172,2.861453056335449,1.50969660282135,False
7172,11,11,fta_ae,None,minigrid-crossing-stochastic,8,1024,64,32,a6aa575f4fa4401baf0703d5cd1a5aa2,,,,,,0.5162286758422852,2.4535157680511475,1.4928786754608154,False
7173,12,12,fta_ae,None,minigrid-crossing-stochastic,8,1024,64,32,a6aa575f4fa4401baf0703d5cd1a5aa2,,,,,,0.48840197920799255,2.263629198074341,1.4022693634033203,False
7174,13,13,fta_ae,None,minigrid-crossing-stochastic,8,1024,64,32,a6aa575f4fa4401baf0703d5cd1a5aa2,,,,,,0.614888072013855,2.0371580123901367,1.3917887210845947,False
7175,14,14,fta_ae,None,minigrid-crossing-stochastic,8,1024,64,32,a6aa575f4fa4401baf0703d5cd1a5aa2,,,,,,0.6550637483596802,1.7373374700546265,1.3130027055740356,False
7176,15,15,fta_ae,None,minigrid-crossing-stochastic,8,1024,64,32,a6aa575f4fa4401baf0703d5cd1a5aa2,,,,,,0.8061891198158264,1.415396809577942,1.2793574333190918,False
7177,16,16,fta_ae,None,minigrid-crossing-stochastic,8,1024,64,32,a6aa575f4fa4401baf0703d5cd1a5aa2,,,,,,1.2668735980987549,1.2937991619110107,1.2191170454025269,False
7178,17,17,fta_ae,None,minigrid-crossing-stochastic,8,1024,64,32,a6aa575f4fa4401baf0703d5cd1a5aa2,,,,,,0.7162458896636963,1.134320616722107,1.1728041172027588,False
7179,18,18,fta_ae,None,minigrid-crossing-stochastic,8,1024,64,32,a6aa575f4fa4401baf0703d5cd1a5aa2,,,,,,1.1932986974716187,0.9439319372177124,1.0991735458374023,False
7180,19,19,fta_ae,None,minigrid-crossing-stochastic,8,1024,64,32,a6aa575f4fa4401baf0703d5cd1a5aa2,,,,,,1.3172554969787598,0.8465741872787476,1.0757534503936768,False
7181,20,20,fta_ae,None,minigrid-crossing-stochastic,8,1024,64,32,a6aa575f4fa4401baf0703d5cd1a5aa2,,,,,,1.2343240976333618,0.6386035680770874,1.005475640296936,False
7182,21,21,fta_ae,None,minigrid-crossing-stochastic,8,1024,64,32,a6aa575f4fa4401baf0703d5cd1a5aa2,,,,,,1.792548418045044,0.5286281704902649,0.9905245900154114,False
7183,22,22,fta_ae,None,minigrid-crossing-stochastic,8,1024,64,32,a6aa575f4fa4401baf0703d5cd1a5aa2,,,,,,1.458040475845337,0.45055773854255676,0.9254505634307861,False
7184,23,23,fta_ae,None,minigrid-crossing-stochastic,8,1024,64,32,a6aa575f4fa4401baf0703d5cd1a5aa2,,,,,,2.7197437286376953,0.36843782663345337,0.894525945186615,False
7185,24,24,fta_ae,None,minigrid-crossing-stochastic,8,1024,64,32,a6aa575f4fa4401baf0703d5cd1a5aa2,,,,,,2.2421956062316895,0.31831130385398865,0.8494420647621155,False
7186,25,25,fta_ae,None,minigrid-crossing-stochastic,8,1024,64,32,a6aa575f4fa4401baf0703d5cd1a5aa2,,,,,,3.537374973297119,0.25887253880500793,0.839812159538269,False
7187,26,26,fta_ae,None,minigrid-crossing-stochastic,8,1024,64,32,a6aa575f4fa4401baf0703d5cd1a5aa2,,,,,,3.9056386947631836,0.21605166792869568,0.8013749718666077,False
7188,27,27,fta_ae,None,minigrid-crossing-stochastic,8,1024,64,32,a6aa575f4fa4401baf0703d5cd1a5aa2,,,,,,3.4990062713623047,0.18687067925930023,0.789379358291626,False
7189,28,28,fta_ae,None,minigrid-crossing-stochastic,8,1024,64,32,a6aa575f4fa4401baf0703d5cd1a5aa2,,,,,,3.8750762939453125,0.16216081380844116,0.7740607857704163,False
7190,29,29,fta_ae,None,minigrid-crossing-stochastic,8,1024,64,32,a6aa575f4fa4401baf0703d5cd1a5aa2,,,,,,4.349055767059326,0.13749410212039948,0.7702150344848633,False
7191,30,30,fta_ae,None,minigrid-crossing-stochastic,8,1024,64,32,a6aa575f4fa4401baf0703d5cd1a5aa2,,,,,,4.819623947143555,0.11380628496408463,0.7695456147193909,False
7192,0,0,fta_ae,None,minigrid-crossing-stochastic,8,1024,64,32,af40396f33534e40b56393996ad14a3b,,,,,,,,,False
7193,1,1,fta_ae,None,minigrid-crossing-stochastic,8,1024,64,32,af40396f33534e40b56393996ad14a3b,,,,,,0.007102206349372864,-1.2575820385052339e-08,4.125888347625732,False
7194,2,2,fta_ae,None,minigrid-crossing-stochastic,8,1024,64,32,af40396f33534e40b56393996ad14a3b,,,,,,0.026964856311678886,14.875706672668457,3.252357006072998,False
7195,3,3,fta_ae,None,minigrid-crossing-stochastic,8,1024,64,32,af40396f33534e40b56393996ad14a3b,,,,,,0.1455017626285553,12.45455551147461,2.838869571685791,False
7196,4,4,fta_ae,None,minigrid-crossing-stochastic,8,1024,64,32,af40396f33534e40b56393996ad14a3b,,,,,,0.14865173399448395,8.472773551940918,2.556366205215454,False
7197,5,5,fta_ae,None,minigrid-crossing-stochastic,8,1024,64,32,af40396f33534e40b56393996ad14a3b,,,,,,0.1447543352842331,7.351248264312744,2.272615432739258,False
7198,6,6,fta_ae,None,minigrid-crossing-stochastic,8,1024,64,32,af40396f33534e40b56393996ad14a3b,,,,,,0.1659269630908966,6.850794315338135,2.03851318359375,False
7199,7,7,fta_ae,None,minigrid-crossing-stochastic,8,1024,64,32,af40396f33534e40b56393996ad14a3b,,,,,,0.22163820266723633,6.347210884094238,1.8772066831588745,False
7200,8,8,fta_ae,None,minigrid-crossing-stochastic,8,1024,64,32,af40396f33534e40b56393996ad14a3b,,,,,,0.2845579981803894,5.670026779174805,1.6660131216049194,False
7201,9,9,fta_ae,None,minigrid-crossing-stochastic,8,1024,64,32,af40396f33534e40b56393996ad14a3b,,,,,,0.2795131206512451,4.238461017608643,1.6311497688293457,False
7202,10,10,fta_ae,None,minigrid-crossing-stochastic,8,1024,64,32,af40396f33534e40b56393996ad14a3b,,,,,,0.27387475967407227,2.861453056335449,1.50969660282135,False
7203,11,11,fta_ae,None,minigrid-crossing-stochastic,8,1024,64,32,af40396f33534e40b56393996ad14a3b,,,,,,0.33608490228652954,2.4535157680511475,1.4928786754608154,False
7204,12,12,fta_ae,None,minigrid-crossing-stochastic,8,1024,64,32,af40396f33534e40b56393996ad14a3b,,,,,,0.37521126866340637,2.263629198074341,1.4022693634033203,False
7205,13,13,fta_ae,None,minigrid-crossing-stochastic,8,1024,64,32,af40396f33534e40b56393996ad14a3b,,,,,,0.4801505208015442,2.0371580123901367,1.3917887210845947,False
7206,14,14,fta_ae,None,minigrid-crossing-stochastic,8,1024,64,32,af40396f33534e40b56393996ad14a3b,,,,,,0.4942016899585724,1.7373374700546265,1.3130027055740356,False
7207,15,15,fta_ae,None,minigrid-crossing-stochastic,8,1024,64,32,af40396f33534e40b56393996ad14a3b,,,,,,0.7533299326896667,1.415396809577942,1.2793574333190918,False
7208,16,16,fta_ae,None,minigrid-crossing-stochastic,8,1024,64,32,af40396f33534e40b56393996ad14a3b,,,,,,0.7940414547920227,1.2937991619110107,1.2191170454025269,False
7209,17,17,fta_ae,None,minigrid-crossing-stochastic,8,1024,64,32,af40396f33534e40b56393996ad14a3b,,,,,,1.4733494520187378,1.134320616722107,1.1728041172027588,False
7210,18,18,fta_ae,None,minigrid-crossing-stochastic,8,1024,64,32,af40396f33534e40b56393996ad14a3b,,,,,,1.5790413618087769,0.9439319372177124,1.0991735458374023,False
7211,19,19,fta_ae,None,minigrid-crossing-stochastic,8,1024,64,32,af40396f33534e40b56393996ad14a3b,,,,,,1.7633771896362305,0.8465741872787476,1.0757534503936768,False
7212,20,20,fta_ae,None,minigrid-crossing-stochastic,8,1024,64,32,af40396f33534e40b56393996ad14a3b,,,,,,1.766743540763855,0.6386035680770874,1.005475640296936,False
7213,21,21,fta_ae,None,minigrid-crossing-stochastic,8,1024,64,32,af40396f33534e40b56393996ad14a3b,,,,,,2.1856935024261475,0.5286281704902649,0.9905245900154114,False
7214,22,22,fta_ae,None,minigrid-crossing-stochastic,8,1024,64,32,af40396f33534e40b56393996ad14a3b,,,,,,1.813955307006836,0.45055773854255676,0.9254505634307861,False
7215,23,23,fta_ae,None,minigrid-crossing-stochastic,8,1024,64,32,af40396f33534e40b56393996ad14a3b,,,,,,2.5084574222564697,0.36843782663345337,0.894525945186615,False
7216,24,24,fta_ae,None,minigrid-crossing-stochastic,8,1024,64,32,af40396f33534e40b56393996ad14a3b,,,,,,2.166022300720215,0.31831130385398865,0.8494420647621155,False
7217,25,25,fta_ae,None,minigrid-crossing-stochastic,8,1024,64,32,af40396f33534e40b56393996ad14a3b,,,,,,3.4504880905151367,0.25887253880500793,0.839812159538269,False
7218,26,26,fta_ae,None,minigrid-crossing-stochastic,8,1024,64,32,af40396f33534e40b56393996ad14a3b,,,,,,2.5945627689361572,0.21605166792869568,0.8013749718666077,False
7219,27,27,fta_ae,None,minigrid-crossing-stochastic,8,1024,64,32,af40396f33534e40b56393996ad14a3b,,,,,,2.8705973625183105,0.18687067925930023,0.789379358291626,False
7220,28,28,fta_ae,None,minigrid-crossing-stochastic,8,1024,64,32,af40396f33534e40b56393996ad14a3b,,,,,,3.4566049575805664,0.16216081380844116,0.7740607857704163,False
7221,29,29,fta_ae,None,minigrid-crossing-stochastic,8,1024,64,32,af40396f33534e40b56393996ad14a3b,,,,,,3.4782755374908447,0.13749410212039948,0.7702150344848633,False
7222,30,30,fta_ae,None,minigrid-crossing-stochastic,8,1024,64,32,af40396f33534e40b56393996ad14a3b,,,,,,3.5159871578216553,0.11380628496408463,0.7695456147193909,False
7223,0,0,fta_ae,None,minigrid-door-key-stochastic,8,1024,64,64,700c5e5d7d634e9eb6c962c8319ae71e,,,,,,,,,False
7224,1,1,fta_ae,None,minigrid-door-key-stochastic,8,1024,64,64,700c5e5d7d634e9eb6c962c8319ae71e,,,0.010752655565738678,-3.2975943753399406e-08,5.214484691619873,,,,False
7225,2,2,fta_ae,None,minigrid-door-key-stochastic,8,1024,64,64,700c5e5d7d634e9eb6c962c8319ae71e,,,0.012752244248986244,9.948359489440918,4.824257850646973,,,,False
7226,3,3,fta_ae,None,minigrid-door-key-stochastic,8,1024,64,64,700c5e5d7d634e9eb6c962c8319ae71e,,,0.14966127276420593,8.261832237243652,4.583188056945801,,,,False
7227,4,4,fta_ae,None,minigrid-door-key-stochastic,8,1024,64,64,700c5e5d7d634e9eb6c962c8319ae71e,,,5.338160514831543,5.553465366363525,4.410275936126709,,,,False
7228,5,5,fta_ae,None,minigrid-door-key-stochastic,8,1024,64,64,700c5e5d7d634e9eb6c962c8319ae71e,,,5.970742702484131,4.675449848175049,4.25632381439209,,,,False
7229,6,6,fta_ae,None,minigrid-door-key-stochastic,8,1024,64,64,700c5e5d7d634e9eb6c962c8319ae71e,,,9.09788990020752,4.278069972991943,4.131307601928711,,,,False
7230,7,7,fta_ae,None,minigrid-door-key-stochastic,8,1024,64,64,700c5e5d7d634e9eb6c962c8319ae71e,,,9.248329162597656,3.839041233062744,4.022337913513184,,,,False
7231,8,8,fta_ae,None,minigrid-door-key-stochastic,8,1024,64,64,700c5e5d7d634e9eb6c962c8319ae71e,,,8.711906433105469,2.996077537536621,3.902053117752075,,,,False
7232,9,9,fta_ae,None,minigrid-door-key-stochastic,8,1024,64,64,700c5e5d7d634e9eb6c962c8319ae71e,,,7.954320907592773,2.670072317123413,3.754103899002075,,,,False
7233,10,10,fta_ae,None,minigrid-door-key-stochastic,8,1024,64,64,700c5e5d7d634e9eb6c962c8319ae71e,,,7.671175003051758,2.382275342941284,3.607405662536621,,,,False
7234,11,11,fta_ae,None,minigrid-door-key-stochastic,8,1024,64,64,700c5e5d7d634e9eb6c962c8319ae71e,,,9.728998184204102,1.9763329029083252,3.5106945037841797,,,,False
7235,12,12,fta_ae,None,minigrid-door-key-stochastic,8,1024,64,64,700c5e5d7d634e9eb6c962c8319ae71e,,,9.177512168884277,1.7221128940582275,3.469259023666382,,,,False
7236,13,13,fta_ae,None,minigrid-door-key-stochastic,8,1024,64,64,700c5e5d7d634e9eb6c962c8319ae71e,,,10.726892471313477,0.9794120192527771,3.475034475326538,,,,False
7237,14,14,fta_ae,None,minigrid-door-key-stochastic,8,1024,64,64,700c5e5d7d634e9eb6c962c8319ae71e,,,13.544469833374023,0.6294719576835632,3.507413864135742,,,,False
7238,15,15,fta_ae,None,minigrid-door-key-stochastic,8,1024,64,64,700c5e5d7d634e9eb6c962c8319ae71e,,,10.057927131652832,0.5159118175506592,3.5181944370269775,,,,False
7239,16,16,fta_ae,None,minigrid-door-key-stochastic,8,1024,64,64,700c5e5d7d634e9eb6c962c8319ae71e,,,10.994254112243652,0.08368639647960663,3.542522430419922,,,,False
7240,17,17,fta_ae,None,minigrid-door-key-stochastic,8,1024,64,64,700c5e5d7d634e9eb6c962c8319ae71e,,,11.53078556060791,0.05937465280294418,3.6159842014312744,,,,False
7241,18,18,fta_ae,None,minigrid-door-key-stochastic,8,1024,64,64,700c5e5d7d634e9eb6c962c8319ae71e,,,10.644824981689453,0.04707779735326767,3.7291111946105957,,,,False
7242,19,19,fta_ae,None,minigrid-door-key-stochastic,8,1024,64,64,700c5e5d7d634e9eb6c962c8319ae71e,,,11.339631080627441,0.0376061387360096,3.8727519512176514,,,,False
7243,20,20,fta_ae,None,minigrid-door-key-stochastic,8,1024,64,64,700c5e5d7d634e9eb6c962c8319ae71e,,,12.331886291503906,0.03131701052188873,4.055161476135254,,,,False
7244,21,21,fta_ae,None,minigrid-door-key-stochastic,8,1024,64,64,700c5e5d7d634e9eb6c962c8319ae71e,,,13.388496398925781,0.024281304329633713,4.248812198638916,,,,False
7245,22,22,fta_ae,None,minigrid-door-key-stochastic,8,1024,64,64,700c5e5d7d634e9eb6c962c8319ae71e,,,14.113391876220703,0.02477777563035488,4.444065570831299,,,,False
7246,23,23,fta_ae,None,minigrid-door-key-stochastic,8,1024,64,64,700c5e5d7d634e9eb6c962c8319ae71e,,,14.858053207397461,0.01776871085166931,4.638254165649414,,,,False
7247,24,24,fta_ae,None,minigrid-door-key-stochastic,8,1024,64,64,700c5e5d7d634e9eb6c962c8319ae71e,,,15.494361877441406,0.018604131415486336,4.8197922706604,,,,False
7248,25,25,fta_ae,None,minigrid-door-key-stochastic,8,1024,64,64,700c5e5d7d634e9eb6c962c8319ae71e,,,16.016895294189453,0.015962541103363037,4.983548641204834,,,,False
7249,26,26,fta_ae,None,minigrid-door-key-stochastic,8,1024,64,64,700c5e5d7d634e9eb6c962c8319ae71e,,,16.45701789855957,0.015916824340820312,5.131689548492432,,,,False
7250,27,27,fta_ae,None,minigrid-door-key-stochastic,8,1024,64,64,700c5e5d7d634e9eb6c962c8319ae71e,,,16.81427001953125,0.015015020966529846,5.262822151184082,,,,False
7251,28,28,fta_ae,None,minigrid-door-key-stochastic,8,1024,64,64,700c5e5d7d634e9eb6c962c8319ae71e,,,17.097755432128906,0.012370595708489418,5.36965274810791,,,,False
7252,29,29,fta_ae,None,minigrid-door-key-stochastic,8,1024,64,64,700c5e5d7d634e9eb6c962c8319ae71e,,,17.33453941345215,0.006957567296922207,5.466979503631592,,,,False
7253,30,30,fta_ae,None,minigrid-door-key-stochastic,8,1024,64,64,700c5e5d7d634e9eb6c962c8319ae71e,,,17.53470802307129,0.00873125996440649,5.54659366607666,,,,False
7254,0,0,fta_ae,None,minigrid-door-key-stochastic,8,1024,64,64,ffa007a0e60e47afaf9f65af72e61e67,,,,,,,,,False
7255,1,1,fta_ae,None,minigrid-door-key-stochastic,8,1024,64,64,ffa007a0e60e47afaf9f65af72e61e67,,,0.005585329607129097,-3.2975943753399406e-08,5.214484691619873,,,,False
7256,2,2,fta_ae,None,minigrid-door-key-stochastic,8,1024,64,64,ffa007a0e60e47afaf9f65af72e61e67,,,0.04030952230095863,9.948359489440918,4.824257850646973,,,,False
7257,3,3,fta_ae,None,minigrid-door-key-stochastic,8,1024,64,64,ffa007a0e60e47afaf9f65af72e61e67,,,0.2768828868865967,8.261832237243652,4.583188056945801,,,,False
7258,4,4,fta_ae,None,minigrid-door-key-stochastic,8,1024,64,64,ffa007a0e60e47afaf9f65af72e61e67,,,5.4218902587890625,5.553465366363525,4.410275936126709,,,,False
7259,5,5,fta_ae,None,minigrid-door-key-stochastic,8,1024,64,64,ffa007a0e60e47afaf9f65af72e61e67,,,9.585208892822266,4.675449848175049,4.25632381439209,,,,False
7260,6,6,fta_ae,None,minigrid-door-key-stochastic,8,1024,64,64,ffa007a0e60e47afaf9f65af72e61e67,,,9.341768264770508,4.278069972991943,4.131307601928711,,,,False
7261,7,7,fta_ae,None,minigrid-door-key-stochastic,8,1024,64,64,ffa007a0e60e47afaf9f65af72e61e67,,,5.78424596786499,3.839041233062744,4.022337913513184,,,,False
7262,8,8,fta_ae,None,minigrid-door-key-stochastic,8,1024,64,64,ffa007a0e60e47afaf9f65af72e61e67,,,5.496025562286377,2.996077537536621,3.902053117752075,,,,False
7263,9,9,fta_ae,None,minigrid-door-key-stochastic,8,1024,64,64,ffa007a0e60e47afaf9f65af72e61e67,,,7.384295463562012,2.670072317123413,3.754103899002075,,,,False
7264,10,10,fta_ae,None,minigrid-door-key-stochastic,8,1024,64,64,ffa007a0e60e47afaf9f65af72e61e67,,,7.2909464836120605,2.382275342941284,3.607405662536621,,,,False
7265,11,11,fta_ae,None,minigrid-door-key-stochastic,8,1024,64,64,ffa007a0e60e47afaf9f65af72e61e67,,,9.415711402893066,1.9763329029083252,3.5106945037841797,,,,False
7266,12,12,fta_ae,None,minigrid-door-key-stochastic,8,1024,64,64,ffa007a0e60e47afaf9f65af72e61e67,,,10.809528350830078,1.7221128940582275,3.469259023666382,,,,False
7267,13,13,fta_ae,None,minigrid-door-key-stochastic,8,1024,64,64,ffa007a0e60e47afaf9f65af72e61e67,,,12.28503704071045,0.9794120192527771,3.475034475326538,,,,False
7268,14,14,fta_ae,None,minigrid-door-key-stochastic,8,1024,64,64,ffa007a0e60e47afaf9f65af72e61e67,,,13.344507217407227,0.6294719576835632,3.507413864135742,,,,False
7269,15,15,fta_ae,None,minigrid-door-key-stochastic,8,1024,64,64,ffa007a0e60e47afaf9f65af72e61e67,,,13.402688026428223,0.5159118175506592,3.5181944370269775,,,,False
7270,16,16,fta_ae,None,minigrid-door-key-stochastic,8,1024,64,64,ffa007a0e60e47afaf9f65af72e61e67,,,13.342569351196289,0.08368639647960663,3.542522430419922,,,,False
7271,17,17,fta_ae,None,minigrid-door-key-stochastic,8,1024,64,64,ffa007a0e60e47afaf9f65af72e61e67,,,13.416285514831543,0.05937465280294418,3.6159842014312744,,,,False
7272,18,18,fta_ae,None,minigrid-door-key-stochastic,8,1024,64,64,ffa007a0e60e47afaf9f65af72e61e67,,,11.846417427062988,0.04707779735326767,3.7291111946105957,,,,False
7273,19,19,fta_ae,None,minigrid-door-key-stochastic,8,1024,64,64,ffa007a0e60e47afaf9f65af72e61e67,,,12.740763664245605,0.0376061387360096,3.8727519512176514,,,,False
7274,20,20,fta_ae,None,minigrid-door-key-stochastic,8,1024,64,64,ffa007a0e60e47afaf9f65af72e61e67,,,12.198041915893555,0.03131701052188873,4.055161476135254,,,,False
7275,21,21,fta_ae,None,minigrid-door-key-stochastic,8,1024,64,64,ffa007a0e60e47afaf9f65af72e61e67,,,13.15774917602539,0.024281304329633713,4.248812198638916,,,,False
7276,22,22,fta_ae,None,minigrid-door-key-stochastic,8,1024,64,64,ffa007a0e60e47afaf9f65af72e61e67,,,14.022939682006836,0.02477777563035488,4.444065570831299,,,,False
7277,23,23,fta_ae,None,minigrid-door-key-stochastic,8,1024,64,64,ffa007a0e60e47afaf9f65af72e61e67,,,14.794307708740234,0.01776871085166931,4.638254165649414,,,,False
7278,24,24,fta_ae,None,minigrid-door-key-stochastic,8,1024,64,64,ffa007a0e60e47afaf9f65af72e61e67,,,15.441143035888672,0.018604131415486336,4.8197922706604,,,,False
7279,25,25,fta_ae,None,minigrid-door-key-stochastic,8,1024,64,64,ffa007a0e60e47afaf9f65af72e61e67,,,15.950927734375,0.015962541103363037,4.983548641204834,,,,False
7280,26,26,fta_ae,None,minigrid-door-key-stochastic,8,1024,64,64,ffa007a0e60e47afaf9f65af72e61e67,,,16.401508331298828,0.015916824340820312,5.131689548492432,,,,False
7281,27,27,fta_ae,None,minigrid-door-key-stochastic,8,1024,64,64,ffa007a0e60e47afaf9f65af72e61e67,,,16.82259750366211,0.015015020966529846,5.262822151184082,,,,False
7282,28,28,fta_ae,None,minigrid-door-key-stochastic,8,1024,64,64,ffa007a0e60e47afaf9f65af72e61e67,,,17.15845489501953,0.012370595708489418,5.36965274810791,,,,False
7283,29,29,fta_ae,None,minigrid-door-key-stochastic,8,1024,64,64,ffa007a0e60e47afaf9f65af72e61e67,,,17.407020568847656,0.006957567296922207,5.466979503631592,,,,False
7284,30,30,fta_ae,None,minigrid-door-key-stochastic,8,1024,64,64,ffa007a0e60e47afaf9f65af72e61e67,,,17.624507904052734,0.00873125996440649,5.54659366607666,,,,False
7285,0,0,fta_ae,None,minigrid-crossing-stochastic,8,1024,64,32,f6bdb6e07c49430ea08ac603355f1a60,,,,,,,,,False
7286,1,1,fta_ae,None,minigrid-crossing-stochastic,8,1024,64,32,f6bdb6e07c49430ea08ac603355f1a60,,,,,,0.016005516052246094,-1.2575820385052339e-08,4.125888347625732,False
7287,2,2,fta_ae,None,minigrid-crossing-stochastic,8,1024,64,32,f6bdb6e07c49430ea08ac603355f1a60,,,,,,0.18550962209701538,14.875706672668457,3.252357006072998,False
7288,3,3,fta_ae,None,minigrid-crossing-stochastic,8,1024,64,32,f6bdb6e07c49430ea08ac603355f1a60,,,,,,0.2621442675590515,12.45455551147461,2.838869571685791,False
7289,4,4,fta_ae,None,minigrid-crossing-stochastic,8,1024,64,32,f6bdb6e07c49430ea08ac603355f1a60,,,,,,0.353536993265152,8.472773551940918,2.556366205215454,False
7290,5,5,fta_ae,None,minigrid-crossing-stochastic,8,1024,64,32,f6bdb6e07c49430ea08ac603355f1a60,,,,,,0.4255809187889099,7.351248264312744,2.272615432739258,False
