,step,n_step,ae_model_type,codebook_size,env_name,filter_size,final_latent_dim,latent_dim,experiment_key,goal_state_distrib_kl_div,goal_delayed_state_distrib_kl_div,goal_uniform_distrib_kl_div,explore_right_state_distrib_kl_div,explore_right_delayed_state_distrib_kl_div,explore_right_uniform_distrib_kl_div
4765,22,22,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,0f284283f3c844479fe3afe07e115a3b,16.714195251464844,0.02477777563035488,4.444065570831299,,,
4766,23,23,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,0f284283f3c844479fe3afe07e115a3b,16.93309211730957,0.01776871085166931,4.638254165649414,,,
4767,24,24,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,0f284283f3c844479fe3afe07e115a3b,16.013954162597656,0.018604131415486336,4.8197922706604,,,
4768,25,25,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,0f284283f3c844479fe3afe07e115a3b,16.90165138244629,0.015962541103363037,4.983548641204834,,,
4769,26,26,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,0f284283f3c844479fe3afe07e115a3b,17.19241714477539,0.015916824340820312,5.131689548492432,,,
4770,27,27,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,0f284283f3c844479fe3afe07e115a3b,17.41640853881836,0.015015020966529846,5.262822151184082,,,
4771,28,28,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,0f284283f3c844479fe3afe07e115a3b,17.60120964050293,0.012370595708489418,5.36965274810791,,,
4772,29,29,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,0f284283f3c844479fe3afe07e115a3b,17.75539779663086,0.006957567296922207,5.466979503631592,,,
4773,30,30,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,0f284283f3c844479fe3afe07e115a3b,17.886272430419922,0.00873125996440649,5.54659366607666,,,
4774,0,0,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,838d16093b894cf8bd2f08f3c4ddcd15,,,,,,
4775,1,1,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,838d16093b894cf8bd2f08f3c4ddcd15,0.27155977487564087,-3.2975943753399406E-8,5.214484691619873,,,
4776,2,2,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,838d16093b894cf8bd2f08f3c4ddcd15,0.35712236166000366,9.948359489440918,4.824257850646973,,,
4777,3,3,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,838d16093b894cf8bd2f08f3c4ddcd15,0.3806447982788086,8.261832237243652,4.583188056945801,,,
4778,4,4,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,838d16093b894cf8bd2f08f3c4ddcd15,5.521420955657959,5.553465366363525,4.410275936126709,,,
4779,5,5,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,838d16093b894cf8bd2f08f3c4ddcd15,1.9936877489089966,4.675449848175049,4.25632381439209,,,
4780,6,6,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,838d16093b894cf8bd2f08f3c4ddcd15,1.3426599502563477,4.278069972991943,4.131307601928711,,,
4781,7,7,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,838d16093b894cf8bd2f08f3c4ddcd15,1.3852447271347046,3.839041233062744,4.022337913513184,,,
4782,8,8,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,838d16093b894cf8bd2f08f3c4ddcd15,1.6791123151779175,2.996077537536621,3.902053117752075,,,
4783,9,9,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,838d16093b894cf8bd2f08f3c4ddcd15,3.4189200401306152,2.670072317123413,3.754103899002075,,,
4784,10,10,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,838d16093b894cf8bd2f08f3c4ddcd15,5.896702766418457,2.382275342941284,3.607405662536621,,,
4785,11,11,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,838d16093b894cf8bd2f08f3c4ddcd15,6.605210781097412,1.9763329029083252,3.5106945037841797,,,
4786,12,12,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,838d16093b894cf8bd2f08f3c4ddcd15,6.422074794769287,1.7221128940582275,3.469259023666382,,,
4787,13,13,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,838d16093b894cf8bd2f08f3c4ddcd15,6.591628074645996,0.9794120192527771,3.475034475326538,,,
4788,14,14,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,838d16093b894cf8bd2f08f3c4ddcd15,5.866459846496582,0.6294719576835632,3.507413864135742,,,
4789,15,15,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,838d16093b894cf8bd2f08f3c4ddcd15,7.2279863357543945,0.5159118175506592,3.5181944370269775,,,
4790,16,16,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,838d16093b894cf8bd2f08f3c4ddcd15,8.593520164489746,0.08368639647960663,3.542522430419922,,,
4791,17,17,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,838d16093b894cf8bd2f08f3c4ddcd15,8.036334991455078,0.05937465280294418,3.6159842014312744,,,
4792,18,18,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,838d16093b894cf8bd2f08f3c4ddcd15,7.878438472747803,0.04707779735326767,3.7291111946105957,,,
4793,19,19,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,838d16093b894cf8bd2f08f3c4ddcd15,5.343050003051758,0.0376061387360096,3.8727519512176514,,,
4794,20,20,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,838d16093b894cf8bd2f08f3c4ddcd15,5.109309673309326,0.03131701052188873,4.055161476135254,,,
4795,21,21,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,838d16093b894cf8bd2f08f3c4ddcd15,5.431036949157715,0.024281304329633713,4.248812198638916,,,
4796,22,22,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,838d16093b894cf8bd2f08f3c4ddcd15,5.186412334442139,0.02477777563035488,4.444065570831299,,,
4797,23,23,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,838d16093b894cf8bd2f08f3c4ddcd15,4.938176155090332,0.01776871085166931,4.638254165649414,,,
4798,24,24,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,838d16093b894cf8bd2f08f3c4ddcd15,4.936421871185303,0.018604131415486336,4.8197922706604,,,
4799,25,25,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,838d16093b894cf8bd2f08f3c4ddcd15,4.839929103851318,0.015962541103363037,4.983548641204834,,,
4800,26,26,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,838d16093b894cf8bd2f08f3c4ddcd15,4.693198204040527,0.015916824340820312,5.131689548492432,,,
4801,27,27,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,838d16093b894cf8bd2f08f3c4ddcd15,4.620522499084473,0.015015020966529846,5.262822151184082,,,
4802,28,28,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,838d16093b894cf8bd2f08f3c4ddcd15,4.4199981689453125,0.012370595708489418,5.36965274810791,,,
4803,29,29,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,838d16093b894cf8bd2f08f3c4ddcd15,4.295284271240234,0.006957567296922207,5.466979503631592,,,
4804,30,30,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,838d16093b894cf8bd2f08f3c4ddcd15,4.157359600067139,0.00873125996440649,5.54659366607666,,,
4805,0,0,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,11f7df8207a2473bb218c745360bae59,,,,,,
4806,1,1,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,11f7df8207a2473bb218c745360bae59,0.06393325328826904,-3.2975943753399406E-8,5.214484691619873,,,
4807,2,2,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,11f7df8207a2473bb218c745360bae59,0.08600442111492157,9.948359489440918,4.824257850646973,,,
4808,3,3,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,11f7df8207a2473bb218c745360bae59,0.12238491326570511,8.261832237243652,4.583188056945801,,,
4809,4,4,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,11f7df8207a2473bb218c745360bae59,5.386244773864746,5.553465366363525,4.410275936126709,,,
4810,5,5,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,11f7df8207a2473bb218c745360bae59,4.523141384124756,4.675449848175049,4.25632381439209,,,
4811,6,6,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,11f7df8207a2473bb218c745360bae59,0.7899401187896729,4.278069972991943,4.131307601928711,,,
4812,7,7,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,11f7df8207a2473bb218c745360bae59,0.9268709421157837,3.839041233062744,4.022337913513184,,,
4813,8,8,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,11f7df8207a2473bb218c745360bae59,1.1098679304122925,2.996077537536621,3.902053117752075,,,
4814,9,9,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,11f7df8207a2473bb218c745360bae59,2.861055374145508,2.670072317123413,3.754103899002075,,,
4815,10,10,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,11f7df8207a2473bb218c745360bae59,5.6644511222839355,2.382275342941284,3.607405662536621,,,
4816,11,11,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,11f7df8207a2473bb218c745360bae59,8.229155540466309,1.9763329029083252,3.5106945037841797,,,
4817,12,12,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,11f7df8207a2473bb218c745360bae59,8.135904312133789,1.7221128940582275,3.469259023666382,,,
4818,13,13,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,11f7df8207a2473bb218c745360bae59,10.294195175170898,0.9794120192527771,3.475034475326538,,,
4819,14,14,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,11f7df8207a2473bb218c745360bae59,10.544355392456055,0.6294719576835632,3.507413864135742,,,
4820,15,15,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,11f7df8207a2473bb218c745360bae59,11.913724899291992,0.5159118175506592,3.5181944370269775,,,
4821,16,16,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,11f7df8207a2473bb218c745360bae59,12.039331436157227,0.08368639647960663,3.542522430419922,,,
4822,17,17,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,11f7df8207a2473bb218c745360bae59,13.197300910949707,0.05937465280294418,3.6159842014312744,,,
4823,18,18,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,11f7df8207a2473bb218c745360bae59,14.079582214355469,0.04707779735326767,3.7291111946105957,,,
4824,19,19,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,11f7df8207a2473bb218c745360bae59,12.564252853393555,0.0376061387360096,3.8727519512176514,,,
4825,20,20,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,11f7df8207a2473bb218c745360bae59,13.481468200683594,0.03131701052188873,4.055161476135254,,,
4826,21,21,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,11f7df8207a2473bb218c745360bae59,13.198569297790527,0.024281304329633713,4.248812198638916,,,
4827,22,22,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,11f7df8207a2473bb218c745360bae59,13.009519577026367,0.02477777563035488,4.444065570831299,,,
4828,23,23,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,11f7df8207a2473bb218c745360bae59,13.486035346984863,0.01776871085166931,4.638254165649414,,,
4829,24,24,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,11f7df8207a2473bb218c745360bae59,15.225411415100098,0.018604131415486336,4.8197922706604,,,
4830,25,25,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,11f7df8207a2473bb218c745360bae59,15.343132019042969,0.015962541103363037,4.983548641204834,,,
4831,26,26,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,11f7df8207a2473bb218c745360bae59,15.673598289489746,0.015916824340820312,5.131689548492432,,,
4832,27,27,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,11f7df8207a2473bb218c745360bae59,16.225975036621094,0.015015020966529846,5.262822151184082,,,
4833,28,28,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,11f7df8207a2473bb218c745360bae59,16.657896041870117,0.012370595708489418,5.36965274810791,,,
4834,29,29,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,11f7df8207a2473bb218c745360bae59,17.033445358276367,0.006957567296922207,5.466979503631592,,,
4835,30,30,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,11f7df8207a2473bb218c745360bae59,17.324941635131836,0.00873125996440649,5.54659366607666,,,
4836,0,0,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,52d4593c3b464cddb38d719a3b02e8fc,,,,,,
4837,1,1,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,52d4593c3b464cddb38d719a3b02e8fc,0.045157596468925476,-3.2975943753399406E-8,5.214484691619873,,,
4838,2,2,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,52d4593c3b464cddb38d719a3b02e8fc,0.10048478096723557,9.948359489440918,4.824257850646973,,,
4839,3,3,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,52d4593c3b464cddb38d719a3b02e8fc,0.16887027025222778,8.261832237243652,4.583188056945801,,,
4840,4,4,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,52d4593c3b464cddb38d719a3b02e8fc,5.421778678894043,5.553465366363525,4.410275936126709,,,
4841,5,5,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,52d4593c3b464cddb38d719a3b02e8fc,1.067201852798462,4.675449848175049,4.25632381439209,,,
4842,6,6,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,52d4593c3b464cddb38d719a3b02e8fc,1.3143925666809082,4.278069972991943,4.131307601928711,,,
4843,7,7,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,52d4593c3b464cddb38d719a3b02e8fc,1.3783421516418457,3.839041233062744,4.022337913513184,,,
4844,8,8,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,52d4593c3b464cddb38d719a3b02e8fc,1.5573242902755737,2.996077537536621,3.902053117752075,,,
4845,9,9,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,52d4593c3b464cddb38d719a3b02e8fc,3.557130813598633,2.670072317123413,3.754103899002075,,,
4846,10,10,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,52d4593c3b464cddb38d719a3b02e8fc,6.149661064147949,2.382275342941284,3.607405662536621,,,
4847,11,11,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,52d4593c3b464cddb38d719a3b02e8fc,6.803979396820068,1.9763329029083252,3.5106945037841797,,,
4848,12,12,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,52d4593c3b464cddb38d719a3b02e8fc,8.582402229309082,1.7221128940582275,3.469259023666382,,,
4849,13,13,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,52d4593c3b464cddb38d719a3b02e8fc,10.521821022033691,0.9794120192527771,3.475034475326538,,,
4850,14,14,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,52d4593c3b464cddb38d719a3b02e8fc,10.252766609191895,0.6294719576835632,3.507413864135742,,,
4851,15,15,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,52d4593c3b464cddb38d719a3b02e8fc,8.673944473266602,0.5159118175506592,3.5181944370269775,,,
4852,16,16,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,52d4593c3b464cddb38d719a3b02e8fc,8.978039741516113,0.08368639647960663,3.542522430419922,,,
4853,17,17,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,52d4593c3b464cddb38d719a3b02e8fc,10.971600532531738,0.05937465280294418,3.6159842014312744,,,
4854,18,18,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,52d4593c3b464cddb38d719a3b02e8fc,10.499296188354492,0.04707779735326767,3.7291111946105957,,,
4855,19,19,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,52d4593c3b464cddb38d719a3b02e8fc,11.354193687438965,0.0376061387360096,3.8727519512176514,,,
4856,20,20,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,52d4593c3b464cddb38d719a3b02e8fc,12.69831657409668,0.03131701052188873,4.055161476135254,,,
4857,21,21,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,52d4593c3b464cddb38d719a3b02e8fc,7.266628265380859,0.024281304329633713,4.248812198638916,,,
4858,22,22,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,52d4593c3b464cddb38d719a3b02e8fc,6.3740386962890625,0.02477777563035488,4.444065570831299,,,
4859,23,23,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,52d4593c3b464cddb38d719a3b02e8fc,6.957489013671875,0.01776871085166931,4.638254165649414,,,
4860,24,24,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,52d4593c3b464cddb38d719a3b02e8fc,6.114152908325195,0.018604131415486336,4.8197922706604,,,
4861,25,25,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,52d4593c3b464cddb38d719a3b02e8fc,5.797028541564941,0.015962541103363037,4.983548641204834,,,
4862,26,26,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,52d4593c3b464cddb38d719a3b02e8fc,6.003448009490967,0.015916824340820312,5.131689548492432,,,
4863,27,27,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,52d4593c3b464cddb38d719a3b02e8fc,5.704761981964111,0.015015020966529846,5.262822151184082,,,
4864,28,28,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,52d4593c3b464cddb38d719a3b02e8fc,5.5023193359375,0.012370595708489418,5.36965274810791,,,
4865,29,29,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,52d4593c3b464cddb38d719a3b02e8fc,5.567831516265869,0.006957567296922207,5.466979503631592,,,
4866,30,30,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,52d4593c3b464cddb38d719a3b02e8fc,5.408679485321045,0.00873125996440649,5.54659366607666,,,
4867,0,0,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,67c1d0ec427e401ca6cc8a66ad0fb13f,,,,,,
4868,1,1,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,67c1d0ec427e401ca6cc8a66ad0fb13f,0.35932785272598267,-3.2975943753399406E-8,5.214484691619873,,,
4869,2,2,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,67c1d0ec427e401ca6cc8a66ad0fb13f,0.2911110818386078,9.948359489440918,4.824257850646973,,,
4870,3,3,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,67c1d0ec427e401ca6cc8a66ad0fb13f,0.49363717436790466,8.261832237243652,4.583188056945801,,,
4871,4,4,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,67c1d0ec427e401ca6cc8a66ad0fb13f,5.848044395446777,5.553465366363525,4.410275936126709,,,
4872,5,5,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,67c1d0ec427e401ca6cc8a66ad0fb13f,9.673832893371582,4.675449848175049,4.25632381439209,,,
4873,6,6,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,67c1d0ec427e401ca6cc8a66ad0fb13f,10.195377349853516,4.278069972991943,4.131307601928711,,,
4874,7,7,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,67c1d0ec427e401ca6cc8a66ad0fb13f,8.397939682006836,3.839041233062744,4.022337913513184,,,
4875,8,8,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,67c1d0ec427e401ca6cc8a66ad0fb13f,6.063484191894531,2.996077537536621,3.902053117752075,,,
4876,9,9,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,67c1d0ec427e401ca6cc8a66ad0fb13f,6.204333305358887,2.670072317123413,3.754103899002075,,,
4877,10,10,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,67c1d0ec427e401ca6cc8a66ad0fb13f,6.7481184005737305,2.382275342941284,3.607405662536621,,,
4878,11,11,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,67c1d0ec427e401ca6cc8a66ad0fb13f,6.223466396331787,1.9763329029083252,3.5106945037841797,,,
4879,12,12,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,67c1d0ec427e401ca6cc8a66ad0fb13f,8.105730056762695,1.7221128940582275,3.469259023666382,,,
4880,13,13,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,67c1d0ec427e401ca6cc8a66ad0fb13f,9.75582504272461,0.9794120192527771,3.475034475326538,,,
4881,14,14,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,67c1d0ec427e401ca6cc8a66ad0fb13f,11.14432430267334,0.6294719576835632,3.507413864135742,,,
4882,15,15,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,67c1d0ec427e401ca6cc8a66ad0fb13f,12.441731452941895,0.5159118175506592,3.5181944370269775,,,
4883,16,16,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,67c1d0ec427e401ca6cc8a66ad0fb13f,13.490901947021484,0.08368639647960663,3.542522430419922,,,
4884,17,17,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,67c1d0ec427e401ca6cc8a66ad0fb13f,14.293027877807617,0.05937465280294418,3.6159842014312744,,,
4885,18,18,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,67c1d0ec427e401ca6cc8a66ad0fb13f,14.911040306091309,0.04707779735326767,3.7291111946105957,,,
4886,19,19,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,67c1d0ec427e401ca6cc8a66ad0fb13f,14.878472328186035,0.0376061387360096,3.8727519512176514,,,
4887,20,20,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,67c1d0ec427e401ca6cc8a66ad0fb13f,14.189346313476562,0.03131701052188873,4.055161476135254,,,
4888,21,21,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,67c1d0ec427e401ca6cc8a66ad0fb13f,14.934477806091309,0.024281304329633713,4.248812198638916,,,
4889,22,22,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,67c1d0ec427e401ca6cc8a66ad0fb13f,16.585174560546875,0.02477777563035488,4.444065570831299,,,
4890,23,23,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,67c1d0ec427e401ca6cc8a66ad0fb13f,16.905168533325195,0.01776871085166931,4.638254165649414,,,
4891,24,24,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,67c1d0ec427e401ca6cc8a66ad0fb13f,17.017303466796875,0.018604131415486336,4.8197922706604,,,
4892,25,25,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,67c1d0ec427e401ca6cc8a66ad0fb13f,17.254636764526367,0.015962541103363037,4.983548641204834,,,
4893,26,26,hard_gumbel_ae,64,minigrid-door-key-stochastic,9,5184,None,67c1d0ec427e401ca6cc8a66ad0fb13f,17.45640754699707,0.015916824340820312,5.131689548492432,,,
