,step,n_step,explore_right_state_distrib_kl_div,explore_right_delayed_state_distrib_kl_div,explore_right_uniform_distrib_kl_div,ae_model_type,codebook_size,env_name,filter_size,final_latent_dim,latent_dim,experiment_key,goal_state_distrib_kl_div,goal_delayed_state_distrib_kl_div,goal_uniform_distrib_kl_div
1653,11,11,0.42967039346694946,2.4535157680511475,1.4928786754608154,vqvae,64,minigrid-crossing-stochastic,6,2304,None,884af27b7222405688417ef0835e4dd0,,,
1654,12,12,0.49677231907844543,2.263629198074341,1.4022693634033203,vqvae,64,minigrid-crossing-stochastic,6,2304,None,884af27b7222405688417ef0835e4dd0,,,
1655,13,13,0.5831630229949951,2.0371580123901367,1.3917887210845947,vqvae,64,minigrid-crossing-stochastic,6,2304,None,884af27b7222405688417ef0835e4dd0,,,
1656,14,14,0.6216815710067749,1.7373374700546265,1.3130027055740356,vqvae,64,minigrid-crossing-stochastic,6,2304,None,884af27b7222405688417ef0835e4dd0,,,
1657,15,15,0.7504754662513733,1.415396809577942,1.2793574333190918,vqvae,64,minigrid-crossing-stochastic,6,2304,None,884af27b7222405688417ef0835e4dd0,,,
1658,16,16,0.8616623878479004,1.2937991619110107,1.2191170454025269,vqvae,64,minigrid-crossing-stochastic,6,2304,None,884af27b7222405688417ef0835e4dd0,,,
1659,17,17,1.2860130071640015,1.134320616722107,1.1728041172027588,vqvae,64,minigrid-crossing-stochastic,6,2304,None,884af27b7222405688417ef0835e4dd0,,,
1660,18,18,1.3189582824707031,0.9439319372177124,1.0991735458374023,vqvae,64,minigrid-crossing-stochastic,6,2304,None,884af27b7222405688417ef0835e4dd0,,,
1661,19,19,1.8059325218200684,0.8465741872787476,1.0757534503936768,vqvae,64,minigrid-crossing-stochastic,6,2304,None,884af27b7222405688417ef0835e4dd0,,,
1662,20,20,1.7591441869735718,0.6386035680770874,1.005475640296936,vqvae,64,minigrid-crossing-stochastic,6,2304,None,884af27b7222405688417ef0835e4dd0,,,
1663,21,21,1.9839468002319336,0.5286281704902649,0.9905245900154114,vqvae,64,minigrid-crossing-stochastic,6,2304,None,884af27b7222405688417ef0835e4dd0,,,
1664,22,22,2.6281979084014893,0.45055773854255676,0.9254505634307861,vqvae,64,minigrid-crossing-stochastic,6,2304,None,884af27b7222405688417ef0835e4dd0,,,
1665,23,23,2.5207557678222656,0.36843782663345337,0.894525945186615,vqvae,64,minigrid-crossing-stochastic,6,2304,None,884af27b7222405688417ef0835e4dd0,,,
1666,24,24,2.045302152633667,0.31831130385398865,0.8494420647621155,vqvae,64,minigrid-crossing-stochastic,6,2304,None,884af27b7222405688417ef0835e4dd0,,,
1667,25,25,2.1407997608184814,0.25887253880500793,0.839812159538269,vqvae,64,minigrid-crossing-stochastic,6,2304,None,884af27b7222405688417ef0835e4dd0,,,
1668,26,26,2.487992525100708,0.21605166792869568,0.8013749718666077,vqvae,64,minigrid-crossing-stochastic,6,2304,None,884af27b7222405688417ef0835e4dd0,,,
1669,27,27,2.921565055847168,0.18687067925930023,0.789379358291626,vqvae,64,minigrid-crossing-stochastic,6,2304,None,884af27b7222405688417ef0835e4dd0,,,
1670,28,28,2.2261548042297363,0.16216081380844116,0.7740607857704163,vqvae,64,minigrid-crossing-stochastic,6,2304,None,884af27b7222405688417ef0835e4dd0,,,
1671,29,29,2.6409833431243896,0.13749410212039948,0.7702150344848633,vqvae,64,minigrid-crossing-stochastic,6,2304,None,884af27b7222405688417ef0835e4dd0,,,
1672,30,30,3.2091164588928223,0.11380628496408463,0.7695456147193909,vqvae,64,minigrid-crossing-stochastic,6,2304,None,884af27b7222405688417ef0835e4dd0,,,
1673,0,0,,,,vqvae,64,minigrid-crossing-stochastic,6,2304,None,240dc10c1baf4cd1895dcd598967cb45,,,
1674,1,1,0.05084981024265289,-1.2575820385052339E-8,4.125888347625732,vqvae,64,minigrid-crossing-stochastic,6,2304,None,240dc10c1baf4cd1895dcd598967cb45,,,
1675,2,2,0.1695931851863861,14.875706672668457,3.252357006072998,vqvae,64,minigrid-crossing-stochastic,6,2304,None,240dc10c1baf4cd1895dcd598967cb45,,,
1676,3,3,0.353632390499115,12.45455551147461,2.838869571685791,vqvae,64,minigrid-crossing-stochastic,6,2304,None,240dc10c1baf4cd1895dcd598967cb45,,,
1677,4,4,0.3447716534137726,8.472773551940918,2.556366205215454,vqvae,64,minigrid-crossing-stochastic,6,2304,None,240dc10c1baf4cd1895dcd598967cb45,,,
1678,5,5,0.35839468240737915,7.351248264312744,2.272615432739258,vqvae,64,minigrid-crossing-stochastic,6,2304,None,240dc10c1baf4cd1895dcd598967cb45,,,
1679,6,6,0.3854307532310486,6.850794315338135,2.03851318359375,vqvae,64,minigrid-crossing-stochastic,6,2304,None,240dc10c1baf4cd1895dcd598967cb45,,,
1680,7,7,0.3965819776058197,6.347210884094238,1.8772066831588745,vqvae,64,minigrid-crossing-stochastic,6,2304,None,240dc10c1baf4cd1895dcd598967cb45,,,
1681,8,8,0.4578838348388672,5.670026779174805,1.6660131216049194,vqvae,64,minigrid-crossing-stochastic,6,2304,None,240dc10c1baf4cd1895dcd598967cb45,,,
1682,9,9,0.46468186378479004,4.238461017608643,1.6311497688293457,vqvae,64,minigrid-crossing-stochastic,6,2304,None,240dc10c1baf4cd1895dcd598967cb45,,,
1683,10,10,0.4846650958061218,2.861453056335449,1.50969660282135,vqvae,64,minigrid-crossing-stochastic,6,2304,None,240dc10c1baf4cd1895dcd598967cb45,,,
1684,11,11,0.47999733686447144,2.4535157680511475,1.4928786754608154,vqvae,64,minigrid-crossing-stochastic,6,2304,None,240dc10c1baf4cd1895dcd598967cb45,,,
1685,12,12,0.49797335267066956,2.263629198074341,1.4022693634033203,vqvae,64,minigrid-crossing-stochastic,6,2304,None,240dc10c1baf4cd1895dcd598967cb45,,,
1686,13,13,0.5033707618713379,2.0371580123901367,1.3917887210845947,vqvae,64,minigrid-crossing-stochastic,6,2304,None,240dc10c1baf4cd1895dcd598967cb45,,,
1687,14,14,0.5603005886077881,1.7373374700546265,1.3130027055740356,vqvae,64,minigrid-crossing-stochastic,6,2304,None,240dc10c1baf4cd1895dcd598967cb45,,,
1688,15,15,0.6495092511177063,1.415396809577942,1.2793574333190918,vqvae,64,minigrid-crossing-stochastic,6,2304,None,240dc10c1baf4cd1895dcd598967cb45,,,
1689,16,16,0.7481511235237122,1.2937991619110107,1.2191170454025269,vqvae,64,minigrid-crossing-stochastic,6,2304,None,240dc10c1baf4cd1895dcd598967cb45,,,
1690,17,17,1.1781630516052246,1.134320616722107,1.1728041172027588,vqvae,64,minigrid-crossing-stochastic,6,2304,None,240dc10c1baf4cd1895dcd598967cb45,,,
1691,18,18,1.226438045501709,0.9439319372177124,1.0991735458374023,vqvae,64,minigrid-crossing-stochastic,6,2304,None,240dc10c1baf4cd1895dcd598967cb45,,,
1692,19,19,1.2049903869628906,0.8465741872787476,1.0757534503936768,vqvae,64,minigrid-crossing-stochastic,6,2304,None,240dc10c1baf4cd1895dcd598967cb45,,,
1693,20,20,1.7443784475326538,0.6386035680770874,1.005475640296936,vqvae,64,minigrid-crossing-stochastic,6,2304,None,240dc10c1baf4cd1895dcd598967cb45,,,
1694,21,21,1.367775321006775,0.5286281704902649,0.9905245900154114,vqvae,64,minigrid-crossing-stochastic,6,2304,None,240dc10c1baf4cd1895dcd598967cb45,,,
1695,22,22,2.025179147720337,0.45055773854255676,0.9254505634307861,vqvae,64,minigrid-crossing-stochastic,6,2304,None,240dc10c1baf4cd1895dcd598967cb45,,,
1696,23,23,2.0163354873657227,0.36843782663345337,0.894525945186615,vqvae,64,minigrid-crossing-stochastic,6,2304,None,240dc10c1baf4cd1895dcd598967cb45,,,
1697,24,24,1.907471776008606,0.31831130385398865,0.8494420647621155,vqvae,64,minigrid-crossing-stochastic,6,2304,None,240dc10c1baf4cd1895dcd598967cb45,,,
1698,25,25,2.4641966819763184,0.25887253880500793,0.839812159538269,vqvae,64,minigrid-crossing-stochastic,6,2304,None,240dc10c1baf4cd1895dcd598967cb45,,,
1699,26,26,2.596139669418335,0.21605166792869568,0.8013749718666077,vqvae,64,minigrid-crossing-stochastic,6,2304,None,240dc10c1baf4cd1895dcd598967cb45,,,
1700,27,27,2.071049213409424,0.18687067925930023,0.789379358291626,vqvae,64,minigrid-crossing-stochastic,6,2304,None,240dc10c1baf4cd1895dcd598967cb45,,,
1701,28,28,2.1363348960876465,0.16216081380844116,0.7740607857704163,vqvae,64,minigrid-crossing-stochastic,6,2304,None,240dc10c1baf4cd1895dcd598967cb45,,,
1702,29,29,2.4330039024353027,0.13749410212039948,0.7702150344848633,vqvae,64,minigrid-crossing-stochastic,6,2304,None,240dc10c1baf4cd1895dcd598967cb45,,,
1703,30,30,2.9002294540405273,0.11380628496408463,0.7695456147193909,vqvae,64,minigrid-crossing-stochastic,6,2304,None,240dc10c1baf4cd1895dcd598967cb45,,,
1704,0,0,,,,vqvae,64,minigrid-crossing-stochastic,6,2304,None,a077ba728c3f4777a42c0e526fec04eb,,,
1705,1,1,0.028937553986907005,-1.2575820385052339E-8,4.125888347625732,vqvae,64,minigrid-crossing-stochastic,6,2304,None,a077ba728c3f4777a42c0e526fec04eb,,,
1706,2,2,0.020970160141587257,14.875706672668457,3.252357006072998,vqvae,64,minigrid-crossing-stochastic,6,2304,None,a077ba728c3f4777a42c0e526fec04eb,,,
1707,3,3,0.025405913591384888,12.45455551147461,2.838869571685791,vqvae,64,minigrid-crossing-stochastic,6,2304,None,a077ba728c3f4777a42c0e526fec04eb,,,
1708,4,4,0.04634830728173256,8.472773551940918,2.556366205215454,vqvae,64,minigrid-crossing-stochastic,6,2304,None,a077ba728c3f4777a42c0e526fec04eb,,,
1709,5,5,0.0630626231431961,7.351248264312744,2.272615432739258,vqvae,64,minigrid-crossing-stochastic,6,2304,None,a077ba728c3f4777a42c0e526fec04eb,,,
1710,6,6,0.09792156517505646,6.850794315338135,2.03851318359375,vqvae,64,minigrid-crossing-stochastic,6,2304,None,a077ba728c3f4777a42c0e526fec04eb,,,
1711,7,7,0.12399563193321228,6.347210884094238,1.8772066831588745,vqvae,64,minigrid-crossing-stochastic,6,2304,None,a077ba728c3f4777a42c0e526fec04eb,,,
1712,8,8,0.18679802119731903,5.670026779174805,1.6660131216049194,vqvae,64,minigrid-crossing-stochastic,6,2304,None,a077ba728c3f4777a42c0e526fec04eb,,,
1713,9,9,0.18096180260181427,4.238461017608643,1.6311497688293457,vqvae,64,minigrid-crossing-stochastic,6,2304,None,a077ba728c3f4777a42c0e526fec04eb,,,
1714,10,10,0.25474444031715393,2.861453056335449,1.50969660282135,vqvae,64,minigrid-crossing-stochastic,6,2304,None,a077ba728c3f4777a42c0e526fec04eb,,,
1715,11,11,0.26554983854293823,2.4535157680511475,1.4928786754608154,vqvae,64,minigrid-crossing-stochastic,6,2304,None,a077ba728c3f4777a42c0e526fec04eb,,,
1716,12,12,0.3688778579235077,2.263629198074341,1.4022693634033203,vqvae,64,minigrid-crossing-stochastic,6,2304,None,a077ba728c3f4777a42c0e526fec04eb,,,
1717,13,13,0.39203962683677673,2.0371580123901367,1.3917887210845947,vqvae,64,minigrid-crossing-stochastic,6,2304,None,a077ba728c3f4777a42c0e526fec04eb,,,
1718,14,14,0.4651041626930237,1.7373374700546265,1.3130027055740356,vqvae,64,minigrid-crossing-stochastic,6,2304,None,a077ba728c3f4777a42c0e526fec04eb,,,
1719,15,15,0.48369625210762024,1.415396809577942,1.2793574333190918,vqvae,64,minigrid-crossing-stochastic,6,2304,None,a077ba728c3f4777a42c0e526fec04eb,,,
1720,16,16,0.5029707551002502,1.2937991619110107,1.2191170454025269,vqvae,64,minigrid-crossing-stochastic,6,2304,None,a077ba728c3f4777a42c0e526fec04eb,,,
1721,17,17,0.6520043611526489,1.134320616722107,1.1728041172027588,vqvae,64,minigrid-crossing-stochastic,6,2304,None,a077ba728c3f4777a42c0e526fec04eb,,,
1722,18,18,0.5533576011657715,0.9439319372177124,1.0991735458374023,vqvae,64,minigrid-crossing-stochastic,6,2304,None,a077ba728c3f4777a42c0e526fec04eb,,,
1723,19,19,0.6079850196838379,0.8465741872787476,1.0757534503936768,vqvae,64,minigrid-crossing-stochastic,6,2304,None,a077ba728c3f4777a42c0e526fec04eb,,,
1724,20,20,0.7811553478240967,0.6386035680770874,1.005475640296936,vqvae,64,minigrid-crossing-stochastic,6,2304,None,a077ba728c3f4777a42c0e526fec04eb,,,
1725,21,21,1.164180040359497,0.5286281704902649,0.9905245900154114,vqvae,64,minigrid-crossing-stochastic,6,2304,None,a077ba728c3f4777a42c0e526fec04eb,,,
1726,22,22,0.8819112181663513,0.45055773854255676,0.9254505634307861,vqvae,64,minigrid-crossing-stochastic,6,2304,None,a077ba728c3f4777a42c0e526fec04eb,,,
1727,23,23,1.1040915250778198,0.36843782663345337,0.894525945186615,vqvae,64,minigrid-crossing-stochastic,6,2304,None,a077ba728c3f4777a42c0e526fec04eb,,,
1728,24,24,0.9856370687484741,0.31831130385398865,0.8494420647621155,vqvae,64,minigrid-crossing-stochastic,6,2304,None,a077ba728c3f4777a42c0e526fec04eb,,,
1729,25,25,1.0877606868743896,0.25887253880500793,0.839812159538269,vqvae,64,minigrid-crossing-stochastic,6,2304,None,a077ba728c3f4777a42c0e526fec04eb,,,
1730,26,26,0.911450982093811,0.21605166792869568,0.8013749718666077,vqvae,64,minigrid-crossing-stochastic,6,2304,None,a077ba728c3f4777a42c0e526fec04eb,,,
1731,27,27,0.9400646686553955,0.18687067925930023,0.789379358291626,vqvae,64,minigrid-crossing-stochastic,6,2304,None,a077ba728c3f4777a42c0e526fec04eb,,,
1732,28,28,1.070852279663086,0.16216081380844116,0.7740607857704163,vqvae,64,minigrid-crossing-stochastic,6,2304,None,a077ba728c3f4777a42c0e526fec04eb,,,
1733,29,29,1.065676212310791,0.13749410212039948,0.7702150344848633,vqvae,64,minigrid-crossing-stochastic,6,2304,None,a077ba728c3f4777a42c0e526fec04eb,,,
1734,30,30,1.16997230052948,0.11380628496408463,0.7695456147193909,vqvae,64,minigrid-crossing-stochastic,6,2304,None,a077ba728c3f4777a42c0e526fec04eb,,,
1735,0,0,,,,vqvae,64,minigrid-crossing-stochastic,6,2304,None,445584dce3c14bb2b58ace36bdce9cc5,,,
1736,1,1,0.008808395825326443,-1.2575820385052339E-8,4.125888347625732,vqvae,64,minigrid-crossing-stochastic,6,2304,None,445584dce3c14bb2b58ace36bdce9cc5,,,
1737,2,2,0.10546974837779999,14.875706672668457,3.252357006072998,vqvae,64,minigrid-crossing-stochastic,6,2304,None,445584dce3c14bb2b58ace36bdce9cc5,,,
1738,3,3,0.23692025244235992,12.45455551147461,2.838869571685791,vqvae,64,minigrid-crossing-stochastic,6,2304,None,445584dce3c14bb2b58ace36bdce9cc5,,,
1739,4,4,0.26438671350479126,8.472773551940918,2.556366205215454,vqvae,64,minigrid-crossing-stochastic,6,2304,None,445584dce3c14bb2b58ace36bdce9cc5,,,
1740,5,5,0.33446627855300903,7.351248264312744,2.272615432739258,vqvae,64,minigrid-crossing-stochastic,6,2304,None,445584dce3c14bb2b58ace36bdce9cc5,,,
1741,6,6,0.3587310016155243,6.850794315338135,2.03851318359375,vqvae,64,minigrid-crossing-stochastic,6,2304,None,445584dce3c14bb2b58ace36bdce9cc5,,,
1742,7,7,0.45334410667419434,6.347210884094238,1.8772066831588745,vqvae,64,minigrid-crossing-stochastic,6,2304,None,445584dce3c14bb2b58ace36bdce9cc5,,,
1743,8,8,0.5057867765426636,5.670026779174805,1.6660131216049194,vqvae,64,minigrid-crossing-stochastic,6,2304,None,445584dce3c14bb2b58ace36bdce9cc5,,,
1744,9,9,0.5807865262031555,4.238461017608643,1.6311497688293457,vqvae,64,minigrid-crossing-stochastic,6,2304,None,445584dce3c14bb2b58ace36bdce9cc5,,,
1745,10,10,0.6689942479133606,2.861453056335449,1.50969660282135,vqvae,64,minigrid-crossing-stochastic,6,2304,None,445584dce3c14bb2b58ace36bdce9cc5,,,
1746,11,11,0.660676121711731,2.4535157680511475,1.4928786754608154,vqvae,64,minigrid-crossing-stochastic,6,2304,None,445584dce3c14bb2b58ace36bdce9cc5,,,
1747,12,12,0.7496040463447571,2.263629198074341,1.4022693634033203,vqvae,64,minigrid-crossing-stochastic,6,2304,None,445584dce3c14bb2b58ace36bdce9cc5,,,
1748,13,13,0.8271495699882507,2.0371580123901367,1.3917887210845947,vqvae,64,minigrid-crossing-stochastic,6,2304,None,445584dce3c14bb2b58ace36bdce9cc5,,,
1749,14,14,0.7417600154876709,1.7373374700546265,1.3130027055740356,vqvae,64,minigrid-crossing-stochastic,6,2304,None,445584dce3c14bb2b58ace36bdce9cc5,,,
1750,15,15,0.804340124130249,1.415396809577942,1.2793574333190918,vqvae,64,minigrid-crossing-stochastic,6,2304,None,445584dce3c14bb2b58ace36bdce9cc5,,,
1751,16,16,0.7807641625404358,1.2937991619110107,1.2191170454025269,vqvae,64,minigrid-crossing-stochastic,6,2304,None,445584dce3c14bb2b58ace36bdce9cc5,,,
1752,17,17,1.3238376379013062,1.134320616722107,1.1728041172027588,vqvae,64,minigrid-crossing-stochastic,6,2304,None,445584dce3c14bb2b58ace36bdce9cc5,,,
1753,18,18,1.2150804996490479,0.9439319372177124,1.0991735458374023,vqvae,64,minigrid-crossing-stochastic,6,2304,None,445584dce3c14bb2b58ace36bdce9cc5,,,
1754,19,19,1.2133500576019287,0.8465741872787476,1.0757534503936768,vqvae,64,minigrid-crossing-stochastic,6,2304,None,445584dce3c14bb2b58ace36bdce9cc5,,,
1755,20,20,1.610551118850708,0.6386035680770874,1.005475640296936,vqvae,64,minigrid-crossing-stochastic,6,2304,None,445584dce3c14bb2b58ace36bdce9cc5,,,
1756,21,21,1.5276291370391846,0.5286281704902649,0.9905245900154114,vqvae,64,minigrid-crossing-stochastic,6,2304,None,445584dce3c14bb2b58ace36bdce9cc5,,,
1757,22,22,1.3112750053405762,0.45055773854255676,0.9254505634307861,vqvae,64,minigrid-crossing-stochastic,6,2304,None,445584dce3c14bb2b58ace36bdce9cc5,,,
1758,23,23,1.2992750406265259,0.36843782663345337,0.894525945186615,vqvae,64,minigrid-crossing-stochastic,6,2304,None,445584dce3c14bb2b58ace36bdce9cc5,,,
1759,24,24,1.4992622137069702,0.31831130385398865,0.8494420647621155,vqvae,64,minigrid-crossing-stochastic,6,2304,None,445584dce3c14bb2b58ace36bdce9cc5,,,
1760,25,25,1.2948939800262451,0.25887253880500793,0.839812159538269,vqvae,64,minigrid-crossing-stochastic,6,2304,None,445584dce3c14bb2b58ace36bdce9cc5,,,
1761,26,26,1.2937891483306885,0.21605166792869568,0.8013749718666077,vqvae,64,minigrid-crossing-stochastic,6,2304,None,445584dce3c14bb2b58ace36bdce9cc5,,,
1762,27,27,1.4891542196273804,0.18687067925930023,0.789379358291626,vqvae,64,minigrid-crossing-stochastic,6,2304,None,445584dce3c14bb2b58ace36bdce9cc5,,,
1763,28,28,1.5714404582977295,0.16216081380844116,0.7740607857704163,vqvae,64,minigrid-crossing-stochastic,6,2304,None,445584dce3c14bb2b58ace36bdce9cc5,,,
1764,29,29,1.760355830192566,0.13749410212039948,0.7702150344848633,vqvae,64,minigrid-crossing-stochastic,6,2304,None,445584dce3c14bb2b58ace36bdce9cc5,,,
1765,30,30,1.489546775817871,0.11380628496408463,0.7695456147193909,vqvae,64,minigrid-crossing-stochastic,6,2304,None,445584dce3c14bb2b58ace36bdce9cc5,,,
1766,0,0,,,,vqvae,64,minigrid-crossing-stochastic,6,2304,None,94044f29cbb147ccac5db115233600a8,,,
1767,1,1,0.0029753162525594234,-1.2575820385052339E-8,4.125888347625732,vqvae,64,minigrid-crossing-stochastic,6,2304,None,94044f29cbb147ccac5db115233600a8,,,
1768,2,2,0.022520441561937332,14.875706672668457,3.252357006072998,vqvae,64,minigrid-crossing-stochastic,6,2304,None,94044f29cbb147ccac5db115233600a8,,,
1769,3,3,0.11004938185214996,12.45455551147461,2.838869571685791,vqvae,64,minigrid-crossing-stochastic,6,2304,None,94044f29cbb147ccac5db115233600a8,,,
1770,4,4,0.09707438200712204,8.472773551940918,2.556366205215454,vqvae,64,minigrid-crossing-stochastic,6,2304,None,94044f29cbb147ccac5db115233600a8,,,
1771,5,5,0.13903550803661346,7.351248264312744,2.272615432739258,vqvae,64,minigrid-crossing-stochastic,6,2304,None,94044f29cbb147ccac5db115233600a8,,,
1772,6,6,0.1423305869102478,6.850794315338135,2.03851318359375,vqvae,64,minigrid-crossing-stochastic,6,2304,None,94044f29cbb147ccac5db115233600a8,,,
1773,7,7,0.16655884683132172,6.347210884094238,1.8772066831588745,vqvae,64,minigrid-crossing-stochastic,6,2304,None,94044f29cbb147ccac5db115233600a8,,,
1774,8,8,0.20226925611495972,5.670026779174805,1.6660131216049194,vqvae,64,minigrid-crossing-stochastic,6,2304,None,94044f29cbb147ccac5db115233600a8,,,
1775,9,9,0.21615943312644958,4.238461017608643,1.6311497688293457,vqvae,64,minigrid-crossing-stochastic,6,2304,None,94044f29cbb147ccac5db115233600a8,,,
1776,10,10,0.2462923377752304,2.861453056335449,1.50969660282135,vqvae,64,minigrid-crossing-stochastic,6,2304,None,94044f29cbb147ccac5db115233600a8,,,
1777,11,11,0.3283608853816986,2.4535157680511475,1.4928786754608154,vqvae,64,minigrid-crossing-stochastic,6,2304,None,94044f29cbb147ccac5db115233600a8,,,
1778,12,12,0.36518752574920654,2.263629198074341,1.4022693634033203,vqvae,64,minigrid-crossing-stochastic,6,2304,None,94044f29cbb147ccac5db115233600a8,,,
1779,13,13,0.4839797019958496,2.0371580123901367,1.3917887210845947,vqvae,64,minigrid-crossing-stochastic,6,2304,None,94044f29cbb147ccac5db115233600a8,,,
1780,14,14,0.5597248077392578,1.7373374700546265,1.3130027055740356,vqvae,64,minigrid-crossing-stochastic,6,2304,None,94044f29cbb147ccac5db115233600a8,,,
1781,15,15,0.8243901133537292,1.415396809577942,1.2793574333190918,vqvae,64,minigrid-crossing-stochastic,6,2304,None,94044f29cbb147ccac5db115233600a8,,,
1782,16,16,0.7193947434425354,1.2937991619110107,1.2191170454025269,vqvae,64,minigrid-crossing-stochastic,6,2304,None,94044f29cbb147ccac5db115233600a8,,,
1783,17,17,1.1837645769119263,1.134320616722107,1.1728041172027588,vqvae,64,minigrid-crossing-stochastic,6,2304,None,94044f29cbb147ccac5db115233600a8,,,
1784,18,18,1.2130361795425415,0.9439319372177124,1.0991735458374023,vqvae,64,minigrid-crossing-stochastic,6,2304,None,94044f29cbb147ccac5db115233600a8,,,
1785,19,19,1.2187016010284424,0.8465741872787476,1.0757534503936768,vqvae,64,minigrid-crossing-stochastic,6,2304,None,94044f29cbb147ccac5db115233600a8,,,
1786,20,20,1.0541273355484009,0.6386035680770874,1.005475640296936,vqvae,64,minigrid-crossing-stochastic,6,2304,None,94044f29cbb147ccac5db115233600a8,,,
